variable,source,line,time,iter,latency,dataSource,cpu,node,index,map3D,xidx,yidx,zidx
m_zd,LULESH_OMP.cc,2058,cd9eac45e0250,123,21,1,21,1,23274,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eac466ed99,123,21,3,7,1,8057,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eac46fcd24,123,21,3,21,1,24479,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9eac4796db1,123,23,3,19,1,20013,1,13,17,19
m_x,LULESH_OMP.cc,2035,cd9eac47a3f68,123,21,3,30,0,34303,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eac4882b78,123,21,67,5,1,7189,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eac49895a2,123,21,3,21,1,24774,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eac4994a74,123,21,67,8,0,10527,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eac4b71b96,123,21,3,29,1,33635,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eac4b9869c,123,21,1,1,1,2082,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd9eac513fb51,123,32,3,19,1,18454,1,22,0,18
m_delv_zeta,LULESH_OMP.cc,2347,cd9eac5188ed6,123,29,1,4,0,3154,1,18,2,3
m_delx_eta,LULESH_OMP.cc,2380,cd9eac53ca9b4,123,21,67,5,1,5676,1,12,17,5
m_delv_zeta,LULESH_OMP.cc,2347,cd9eac542af80,123,21,67,22,0,22163,1,19,20,21
m_x,LULESH_OMP.cc,961,cd9eac67a5287,124,44,64,19,1,22262,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eac6adcfde,124,39,4,18,0,20678,0,0,0,0
m_y,LULESH_OMP.cc,1047,cd9eac70f94bd,124,292,0,9,1,11166,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eac8b09c9b,124,358,16,24,0,26136,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eac8b1e219,124,21,3,23,1,25088,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eac8d5fcdd,124,21,67,8,0,10015,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eac8deca00,124,21,65,7,1,9004,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eac8ded90e,124,21,3,18,0,21014,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eac8e8e83d,124,21,67,18,0,19995,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9eac8e94ebb,124,21,3,6,0,8005,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eac8eb2d4b,124,21,67,15,1,17815,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eac9268ee8,124,21,3,26,0,30210,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eac92ea349,124,21,3,3,1,5219,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eac948c408,124,21,3,29,1,33646,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9eac9642d13,124,33,1,11,1,11307,1,11,1,11
m_y,LULESH_OMP.cc,2148,cd9eac97a74fb,124,21,65,14,0,15728,0,0,0,0
m_xd,LULESH_OMP.cc,2170,cd9eac9849d04,124,21,3,18,0,21355,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd9eac99e9471,124,391,0,29,1,29718,1,22,0,29
m_delv_zeta,LULESH_OMP.cc,2344,cd9eac9b1a410,124,21,1,15,1,15662,1,14,9,15
m_vdov,LULESH_OMP.cc,2374,cd9eac9bedc89,124,21,67,13,1,13739,1,11,13,13
m_delv_zeta,LULESH_OMP.cc,2353,cd9eac9c009cb,124,22,3,1,1,2540,1,12,15,2
m_delv_eta,LULESH_OMP.cc,2315,cd9eac9dea191,124,21,67,7,1,8049,1,17,27,7
m_p,LULESH_OMP.cc,2693,cd9eaca168bbc,124,47,64,9,1,9222,1,6,0,9
m_x,LULESH_OMP.cc,961,cd9eacb219b02,125,49,4,8,0,9446,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eacd3c616c,125,366,64,7,1,7662,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eacd3fcc13,125,52,1,21,1,22933,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eacd43a0a2,125,47,3,1,1,1182,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eacd60dbe1,125,252,64,27,1,30763,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eacd702ca6,125,37,66,15,1,16729,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eacd994909,125,21,3,2,0,2838,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eacd9fb544,125,21,3,17,1,19145,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eacdb3e8a4,125,268,3,26,0,29134,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9eacdb7cf5c,125,23,1,7,1,9562,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eacdc5fe26,125,22,67,25,1,28164,0,0,0,0
m_y,LULESH_OMP.cc,2148,cd9eacdf4b8e5,125,21,3,8,0,8875,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2344,cd9eace31baf8,125,21,67,15,1,15502,1,14,4,15
m_delv_zeta,LULESH_OMP.cc,2347,cd9eace371d5d,125,46,3,19,1,18667,1,11,7,18
m_delv_zeta,LULESH_OMP.cc,2353,cd9eace438d3e,125,21,3,5,1,6552,1,24,12,6
m_delx_zeta,LULESH_OMP.cc,2381,cd9eace4755e9,125,30,1,19,1,19935,1,31,14,19
m_elemMass,LULESH_OMP.cc,2387,cd9eace4a40cb,125,22,67,21,1,21985,1,1,15,21
m_x,LULESH_OMP.cc,961,cd9eacf7c4044,126,21,3,27,1,30727,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eacf916837,126,39,1,30,0,34190,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eacfb01031,126,50,67,19,1,22550,0,0,0,0
m_fy,LULESH_OMP.cc,1703,cd9ead12cce66,126,35,67,11,1,12719,0,0,0,0
m_zdd,LULESH_OMP.cc,1748,cd9ead1c223b5,126,22,2,15,1,17832,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9ead1cfcb6c,126,21,3,20,0,22886,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9ead1dde332,126,21,67,29,1,32770,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9ead1efbe7e,126,21,3,26,0,28528,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9ead20114c0,126,21,67,15,1,17754,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9ead214b051,126,22,3,30,0,31188,1,20,14,30
m_xd,LULESH_OMP.cc,2170,cd9ead297d4f0,126,21,3,23,1,26606,0,0,0,0
m_y,LULESH_OMP.cc,2152,cd9ead2a60204,126,21,1,1,1,2931,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9ead2ae4d89,126,32,3,29,1,30587,1,27,27,29
m_elemBC,LULESH_OMP.cc,2281,cd9ead2c2f819,126,21,67,8,0,8285,1,29,2,8
m_delv_zeta,LULESH_OMP.cc,2347,cd9ead2c5a5ba,126,21,3,17,1,16528,1,16,4,16
m_delv_zeta,LULESH_OMP.cc,2347,cd9ead2d4c7c0,126,21,67,23,1,22917,1,5,12,22
m_delv_zeta,LULESH_OMP.cc,2347,cd9ead2e60464,126,21,67,22,0,22202,1,26,21,21
m_vnew,LULESH_OMP.cc,2387,cd9ead2ef664d,126,21,67,10,0,10955,1,11,22,10
m_volo,LULESH_OMP.cc,2387,cd9ead2f8119e,126,23,3,18,0,19362,1,2,29,18
m_delv_zeta,LULESH_OMP.cc,2347,cd9ead304fdc2,126,21,3,9,1,9181,1,29,30,8
m_x,LULESH_OMP.cc,961,cd9ead4358544,127,42,0,3,1,3822,0,0,0,0
m_fy,LULESH_OMP.cc,1576,cd9ead5927290,127,21,1,4,0,5499,0,0,0,0
m_nodalMass,LULESH_OMP.cc,1702,cd9ead5baddb0,127,21,66,19,1,22446,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9ead67e8a73,127,21,67,5,1,6856,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9ead67f300b,127,21,1,31,1,34065,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9ead6a49efa,127,242,64,4,0,4974,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9ead6ad1882,127,38,0,30,0,33339,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9ead6c4b064,127,21,3,2,0,4045,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9ead6c9c027,127,23,67,23,1,26959,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9ead6e68de4,127,21,67,6,0,8622,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9ead6f2b5e7,127,264,3,0,0,2078,0,0,0,0
m_z,LULESH_OMP.cc,2159,cd9ead705c5a0,127,46,65,1,1,1166,0,0,0,0
m_y,LULESH_OMP.cc,2148,cd9ead72efb22,127,21,3,7,1,8464,0,0,0,0
m_delx_eta,LULESH_OMP.cc,2380,cd9ead7415fb4,127,22,65,24,0,24598,1,22,0,24
m_delv_zeta,LULESH_OMP.cc,2347,cd9ead748a828,127,21,3,24,0,23682,1,2,4,23
m_delv_zeta,LULESH_OMP.cc,2344,cd9ead75015bf,127,21,67,24,0,24821,1,21,7,24
m_volo,LULESH_OMP.cc,2387,cd9ead75a0ec2,127,21,65,14,0,14713,1,25,11,14
m_delv_zeta,LULESH_OMP.cc,2344,cd9ead76691a5,127,21,67,15,1,15866,1,26,15,15
m_vdov,LULESH_OMP.cc,2374,cd9ead773e9c3,127,21,3,15,1,16020,1,20,20,15
m_x,LULESH_OMP.cc,961,cd9ead89876f5,128,43,0,0,0,1334,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9ead8b59eb3,128,48,0,14,0,15814,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9ead8bd7132,128,41,68,9,1,10422,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9ead8def50a,128,49,65,1,1,2022,0,0,0,0
m_z,LULESH_OMP.cc,1056,cd9ead94670e1,128,25,67,19,1,22100,0,0,0,0
m_z,LULESH_OMP.cc,1050,cd9ead95e513a,128,21,65,19,1,21420,0,0,0,0
m_xd,LULESH_OMP.cc,1459,cd9ead9d59731,128,37,83,14,0,16058,0,0,0,0
m_fx,LULESH_OMP.cc,1575,cd9eada0bfe23,128,425,64,27,1,30382,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadae2ac6d,128,21,65,10,0,10939,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eadaf3bd61,128,28,67,23,1,25221,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadb02bea5,128,21,67,3,1,3589,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadb0ada5e,128,21,1,21,1,23191,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadb21b113,128,54,67,16,0,17928,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadb24dfe5,128,21,65,16,0,17920,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadb2eaecb,128,21,67,4,0,4941,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadb3e8205,128,21,3,4,0,6174,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadb45160a,128,41,0,19,1,21387,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadb68b6dc,128,21,67,15,1,17252,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd9eadbd20c46,128,21,3,7,1,6236,1,28,2,6
m_delv_zeta,LULESH_OMP.cc,2347,cd9eadbe13fd9,128,22,3,25,1,24892,1,28,9,24
m_delv_zeta,LULESH_OMP.cc,2353,cd9eadbe52c29,128,21,3,20,0,21845,1,21,10,21
m_delv_zeta,LULESH_OMP.cc,2353,cd9eadc0ac765,128,21,67,1,1,2868,1,20,25,2
m_x,LULESH_OMP.cc,961,cd9eadd445cca,129,39,0,19,1,21382,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9eadd4747dc,129,49,4,20,0,23590,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9eadd49a539,129,60,4,14,0,15958,0,0,0,0
m_ss,LULESH_OMP.cc,1446,cd9eade21150c,129,35,3,2,0,2358,1,22,9,2
m_x,LULESH_OMP.cc,2035,cd9eadf64a4dc,129,21,3,5,1,6536,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadf857ec7,129,21,3,17,1,18738,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadf916240,129,21,3,9,1,11189,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eadfa67f08,129,43,64,14,0,15718,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadfac247d,129,41,64,25,1,28818,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadfc30cd3,129,50,65,27,1,30031,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eadfcf2955,129,47,0,25,1,27952,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadfe18da7,129,44,0,6,0,7422,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eadfe619ee,129,21,67,2,0,3073,0,0,0,0
m_lzetap,LULESH_OMP.cc,2353,cd9eae067cf94,129,21,3,24,0,24876,1,12,9,24
m_delv_eta,LULESH_OMP.cc,2315,cd9eae06df577,129,22,2,18,0,18846,1,30,12,18
m_delv_eta,LULESH_OMP.cc,2324,cd9eae07366ac,129,21,67,3,1,3598,1,14,16,3
m_delv_zeta,LULESH_OMP.cc,2353,cd9eae0811c9a,129,22,3,6,0,7810,1,2,20,7
m_delv_zeta,LULESH_OMP.cc,2347,cd9eae0830317,129,21,3,6,0,5796,1,4,21,5
m_q,LULESH_OMP.cc,698,cd9eae186cd9b,130,74,17,12,0,12440,1,24,4,12
m_x,LULESH_OMP.cc,961,cd9eae19c1a34,130,83,81,29,1,31742,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9eae2b1bf00,130,48,3,18,0,150620,1,11,12,18
m_x,LULESH_OMP.cc,2035,cd9eae3edb2dd,130,23,1,31,1,33811,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eae401ad05,130,229,67,22,0,25230,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eae403d655,130,22,3,7,1,8902,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eae419a0c8,130,21,67,25,1,28673,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eae41ea1f2,130,21,1,7,1,9111,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eae436ff75,130,21,67,24,0,26606,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9eae446ef1e,130,21,3,17,1,19178,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eae44dab1b,130,22,3,7,1,9478,0,0,0,0
m_zd,LULESH_OMP.cc,2188,cd9eae49c0086,130,22,3,1,1,2189,0,0,0,0
m_zd,LULESH_OMP.cc,2186,cd9eae49eafc6,130,35,0,10,0,10982,0,0,0,0
m_volo,LULESH_OMP.cc,2387,cd9eae4e7ee17,130,21,3,18,0,18766,1,14,10,18
m_elemMass,LULESH_OMP.cc,2387,cd9eae4ecc7dc,130,24,66,0,0,325,1,5,10,0
m_delx_eta,LULESH_OMP.cc,2380,cd9eae4fda99a,130,21,67,3,1,3713,1,1,20,3
m_x,LULESH_OMP.cc,961,cd9eae61b4a26,131,47,0,22,0,24166,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eae663c0fe,131,32,64,7,1,8670,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9eae864ed2c,131,21,1,5,1,6565,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eae865aa2a,131,21,67,13,1,14198,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9eae867148c,131,21,1,29,1,31637,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9eae873abd6,131,21,67,19,1,20826,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eae87bcc50,131,44,67,21,1,23096,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eae883e926,131,21,67,3,1,4621,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eae89e6837,131,21,3,6,0,6975,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eae8a1edb1,131,21,65,17,1,20099,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eae8b2b5a0,131,47,4,21,1,23510,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eae8bd90f5,131,43,4,0,0,622,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eae8cf53e6,131,21,1,21,1,23692,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eae8d00520,131,22,3,9,1,10608,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eae8d3c7ba,131,21,65,13,1,14972,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd9eae9423565,131,972,19,28,0,27648,1,0,0,27
m_delv_zeta,LULESH_OMP.cc,2347,cd9eae9429fa1,131,46,64,16,0,15366,1,6,0,15
m_delx_eta,LULESH_OMP.cc,2380,cd9eae9454aa7,131,22,67,9,1,9269,1,21,1,9
m_delv_zeta,LULESH_OMP.cc,2353,cd9eae94beff8,131,22,3,5,1,6267,1,27,3,6
m_delv_zeta,LULESH_OMP.cc,2347,cd9eae94c04ec,131,21,1,9,1,8330,1,10,4,8
m_elemMass,LULESH_OMP.cc,2387,cd9eae9721144,131,21,3,3,1,3849,1,9,24,3
m_delv_zeta,LULESH_OMP.cc,2353,cd9eae9769edc,131,21,65,28,0,30518,1,22,25,29
m_delv_zeta,LULESH_OMP.cc,2353,cd9eae97f7a61,131,22,67,16,0,18321,1,17,28,17
m_x,LULESH_OMP.cc,961,cd9eaea847a63,132,49,4,2,0,3318,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1570,cd9eaec0e5f15,132,41,67,27,1,225132,1,13,15,27
m_fy,LULESH_OMP.cc,1703,cd9eaec41f1c5,132,31,67,6,0,7099,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaecf5e289,132,21,3,22,0,24110,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaed02a463,132,21,3,4,0,5691,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaed24960a,132,21,3,24,0,27662,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaed2a454e,132,21,65,26,0,28783,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd9eaed2f2c91,132,24,3,31,1,32248,1,24,15,31
m_x,LULESH_OMP.cc,2035,cd9eaed2f6af2,132,22,65,12,0,14671,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaed47bc24,132,43,3,4,0,6206,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9eaed561046,132,21,65,0,0,715,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaed584dd5,132,25,65,18,0,20458,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaed74cf10,132,21,65,14,0,17327,0,0,0,0
m_x,LULESH_OMP.cc,2139,cd9eaed9b797a,132,21,2,18,0,19819,0,0,0,0
m_volo,LULESH_OMP.cc,2193,cd9eaed9ee527,132,22,67,27,1,27949,1,13,9,27
m_vnew,LULESH_OMP.cc,2193,cd9eaedc1db01,132,34,67,27,1,28536,1,24,27,27
m_delv_zeta,LULESH_OMP.cc,2353,cd9eaedcbe857,132,21,3,20,0,21509,1,5,0,21
m_delv_zeta,LULESH_OMP.cc,2344,cd9eaedea7da2,132,22,67,31,1,32195,1,3,14,31
m_delv_zeta,LULESH_OMP.cc,2353,cd9eaedf03638,132,22,3,16,0,18054,1,6,20,17
m_elemBC,LULESH_OMP.cc,2281,cd9eaee05df7f,132,21,67,4,0,4940,1,12,26,4
m_delv_eta,LULESH_OMP.cc,2324,cd9eaee061011,132,34,3,18,0,19294,1,30,26,18
m_delv_zeta,LULESH_OMP.cc,2347,cd9eaee0ed916,132,21,67,25,1,25548,1,12,30,24
m_matElemlist,LULESH_OMP.cc,2908,cd9eaeee273a8,133,152,16,13,1,13312,1,0,0,13
m_x,LULESH_OMP.cc,961,cd9eaef133ac8,133,41,64,22,0,25198,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9eaef6f8f64,133,39,64,12,0,14086,0,0,0,0
m_yd,LULESH_OMP.cc,1744,cd9eaf152d143,133,22,66,25,1,28583,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaf16463c6,133,41,64,25,1,27260,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaf168a103,133,51,67,29,1,31638,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9eaf17ebb84,133,26,65,15,1,17585,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaf180810c,133,21,3,11,1,13255,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaf18e3210,133,22,67,9,1,10051,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaf18f2944,133,22,3,27,1,29690,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaf19c6ad6,133,29,67,1,1,2544,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaf1f1eb7b,133,221,64,7,1,8622,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9eaf1fe2a0c,133,22,67,11,1,14072,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9eaf2025032,133,21,65,24,0,27135,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd9eaf25b4903,133,22,3,22,0,23661,1,13,3,23
m_delv_eta,LULESH_OMP.cc,2324,cd9eaf28d47b2,133,45,68,20,0,21342,1,30,26,20
m_delv_eta,LULESH_OMP.cc,2324,cd9eaf28da1d0,133,44,64,21,1,22366,1,30,26,21
m_x,LULESH_OMP.cc,961,cd9eaf3a17400,134,39,2,27,1,29566,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eaf3a251ac,134,35,0,12,0,14342,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eaf3dff06b,134,54,3,10,0,11630,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eaf3ee5376,134,37,64,2,0,3206,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd9eaf452f732,134,21,67,0,0,278,0,0,0,0
m_elemMass,LULESH_OMP.cc,1447,cd9eaf4874ddc,134,21,65,10,0,10268,1,28,0,10
m_nodalMass,LULESH_OMP.cc,1704,cd9eaf557249c,134,21,1,12,0,14256,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9eaf6294216,134,21,3,1,1,2587,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaf62e097b,134,306,3,20,0,23355,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaf62e5078,134,22,65,2,0,2649,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaf6627c8f,134,21,67,9,1,11618,0,0,0,0
m_yd,LULESH_OMP.cc,2175,cd9eaf6ce6473,134,21,3,26,0,29075,0,0,0,0
m_delv_xi,LULESH_OMP.cc,2294,cd9eaf6e24585,134,408,67,7,1,7174,1,6,0,7
m_elemBC,LULESH_OMP.cc,2281,cd9eaf6f1528d,134,548,3,4,0,4316,1,28,6,4
m_elemBC,LULESH_OMP.cc,2281,cd9eaf6f7e29e,134,21,67,7,1,7487,1,31,9,7
m_delv_zeta,LULESH_OMP.cc,2353,cd9eaf7089c85,134,21,67,29,1,31262,1,30,16,30
m_delv_zeta,LULESH_OMP.cc,2347,cd9eaf70b9391,134,23,1,30,0,30233,1,25,16,29
m_elemMass,LULESH_OMP.cc,2387,cd9eaf710a10f,134,47,4,27,1,28302,1,14,20,27
m_delx_xi,LULESH_OMP.cc,2379,cd9eaf71f999e,134,29,67,22,0,23443,1,19,28,22
m_x,LULESH_OMP.cc,961,cd9eaf84f3bdf,135,21,65,31,1,34230,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9eaf8588a58,135,21,1,13,1,14724,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eaf86dce6c,135,49,67,9,1,11630,0,0,0,0
m_yd,LULESH_OMP.cc,1474,cd9eaf91c9ea4,135,58,65,6,0,7726,0,0,0,0
m_fy,LULESH_OMP.cc,1576,cd9eaf9bb3728,135,23,66,5,1,6414,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eafab15dfc,135,21,67,9,1,11198,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eafabdae9e,135,22,67,31,1,34186,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eafac23b68,135,21,67,31,1,34222,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9eafac7c0ea,135,232,64,27,1,30984,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eafacf881d,135,21,67,22,0,24498,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eafaf05534,135,251,1,27,1,31214,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9eafaf07333,135,50,64,8,0,10566,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eafb08b89d,135,235,64,6,0,7502,0,0,0,0
m_vnew,LULESH_OMP.cc,2109,cd9eafb28effb,135,38,1,24,0,24718,1,14,4,24
m_vnew,LULESH_OMP.cc,2193,cd9eafb3c6eff,135,21,3,5,1,5376,1,0,8,5
m_delv_zeta,LULESH_OMP.cc,2347,cd9eafb6a7dbe,135,21,3,11,1,10245,1,5,0,10
m_delv_zeta,LULESH_OMP.cc,2353,cd9eafb6ae568,135,21,67,13,1,14351,1,15,0,14
m_delv_zeta,LULESH_OMP.cc,2347,cd9eafb8b60b5,135,23,1,7,1,6596,1,4,14,6
m_elemBC,LULESH_OMP.cc,2281,cd9eafb8cbd82,135,21,3,23,1,24081,1,17,16,23
m_delv_zeta,LULESH_OMP.cc,2381,cd9eafb8cc571,135,34,1,2,0,2525,1,29,14,2
m_x,LULESH_OMP.cc,961,cd9eafca70c4e,136,51,67,6,0,6568,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9eafcd3022b,136,34,0,24,0,27710,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9eafde5d765,136,56,4,27,1,225532,1,31,16,27
m_ydd,LULESH_OMP.cc,1744,cd9eafefd9f1a,136,26,65,15,1,17812,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaff0b9864,136,224,3,8,0,9862,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaff153b96,136,22,67,3,1,3356,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaff27fbb2,136,44,64,17,1,18750,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaff4bca98,136,21,1,2,0,2650,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaff4de01b,136,21,67,17,1,20051,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaff509b54,136,47,67,22,0,24482,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9eaff542587,136,21,3,12,0,14639,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaff5c6c93,136,21,67,8,0,10358,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9eaff773124,136,31,3,11,1,13801,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9eaff7b12aa,136,21,67,25,1,27982,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9eaff91275d,136,21,65,8,0,9625,0,0,0,0
m_xd,LULESH_OMP.cc,2170,cd9eaffea59b9,136,21,3,26,0,30307,0,0,0,0
